restaurant_name,review_text
Restaurant La Paella De Lyon,The charcuterie board was a masterclass in Spanish cured meats. The calamares a la romana were crispy and not remotely oily - technically excellent. Wines by the glass were of an excellent standard and the list had been curated with thought.
Restaurant La Paella De Lyon,"A lively, convivial place that puts you in a good mood the moment you walk in. The service struck the perfect balance - present when needed but never hovering unnecessarily. The pulpo a la gallega was tender and beautifully seasoned with smoked paprika."
Restaurant La Paella De Lyon,"Noisy, vibrant and full of energy - exactly the atmosphere you want with tapas. When we raised our concerns, the response from the manager was indifferent at best. Some genuinely good moments but enough to give us pause before booking again."
Restaurant La Paella De Lyon,The paella was cooked to order and arrived with a perfect socarrat on the base. The kitchen's timing was off throughout and mains arrived before the starters were finished. Worth a visit but perhaps not worth crossing the city for.
Restaurant La Paella De Lyon,"We ordered too much and ate every last bite - that tells you everything. The table we were given was too close to the kitchen and the noise was intrusive. Worth trying once, though we are not certain we would return."
Restaurant La Pizzeria,The wood-fired pizza arrived with a properly charred crust and beautifully melted mozzarella. The set menu offered very poor value given the size of the portions. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Restaurant La Pizzeria,"The overall experience felt rushed, despite a kitchen that could not seem to keep up. The bill contained items we had not ordered and required a lengthy discussion to resolve. A restaurant resting on its reputation rather than earning it on the night."
Restaurant La Pizzeria,"The wine the sommelier suggested paired so well with the truffle pasta that we ordered a second glass. Basic errors - wrong dishes, forgotten items - suggest training issues in the front of house. We would come back but would lower our expectations from those set by the reviews."
Restaurant La Pizzeria,"Simple, honest cooking done with excellent ingredients. Exactly what this style of food demands. When we raised our concerns, the response from the manager was indifferent at best. We would come back but would lower our expectations from those set by the reviews."
Restaurant La Pizzeria,The wine the sommelier suggested paired so well with the truffle pasta that we ordered a second glass. The burrata arrived at precisely the right temperature - cold but not fridge-cold. There was a lovely energy in the room - other diners clearly as happy as we were. We will absolutely return on our next visit to Lyon.
Restaurant La Pizzeria,The tiramisu here is the best I have tasted outside of Rome. The heating in the room was insufficient and we spent much of the meal feeling cold. Some genuinely good moments but enough to give us pause before booking again.
Restaurant La Pizzeria,"We shared the tagliatelle and the risotto and both were flawless. The cacio e pepe was made properly - emulsified, peppery and absolutely correct. We asked for a recommendation on the cheese and were guided to something we had never tried before."
Restaurant La Pizzeria,"We shared the tagliatelle and the risotto and both were flawless. The pizza margherita was a masterclass in restraint - few toppings, each perfect. The pacing of the meal was exactly right - unhurried but never dragging. A meal we will be talking about for a long time."
Restaurant La Pizzeria,"This is the kind of Italian restaurant that reminds you why Italian food conquered the world. The pizza margherita was a masterclass in restraint - few toppings, each perfect. Every dish arrived beautifully presented without feeling overthought or fussy."
Restaurant La Pizzeria,"What struck us most was the consistency - every component of every dish was at the same high standard. Simple, honest cooking done with excellent ingredients. Exactly what this style of food demands. The vitello tonnato was a revelation - precisely the kind of dish that defies easy description."
Restaurant La Pizzeria,The burrata was creamy and fresh with a beautiful drizzle of quality oil. The osso buco was braised until the marrow was molten and the gremolata was sharp and fresh. Already recommended to two friends who are visiting later this year.
Restaurant La Trattoria L,"We asked for a recommendation on the cheese and were guided to something we had never tried before. The burrata was creamy and fresh with a beautiful drizzle of quality oil. The cacio e pepe was made properly - emulsified, peppery and absolutely correct."
Restaurant La Trattoria L,"Simple, honest cooking done with excellent ingredients. Exactly what this style of food demands. The cacio e pepe was made properly - emulsified, peppery and absolutely correct. A wonderful evening from start to finish. Highly recommended."
Restaurant La Trattoria L,"The burrata was creamy and fresh with a beautiful drizzle of quality oil. The cheese trolley was a highlight - vast, expertly kept, and guided brilliantly by the waiter. One of the standout meals of our trip - possibly the best."
Restaurant La Trattoria L,"The ingredients were clearly not top quality and the dishes suffered as a result. The pizza dough was thick, underdone and had no crispness to the base. We have given this place multiple chances now and the result is always the same."
Restaurant La Trattoria L,"Small menu, everything done extremely well. That is the mark of a confident kitchen. The panna cotta trembled on the spoon and vanished on the tongue. We left already looking at dates for a return visit."
Restaurant La Trattoria L,"A quiet and elegant room, attentive service and food that would not be out of place in Florence. The panna cotta trembled on the spoon and vanished on the tongue. This is the kind of place that stays in your memory long after the plates are cleared."
Restaurant La Trattoria L,"The cheese trolley was a highlight - vast, expertly kept, and guided brilliantly by the waiter. The carbonara was done properly - no cream, perfect consistency, generous guanciale. The affogato arrived at the table and the hot espresso hit the cold gelato beautifully."
Restaurant La Trattoria L,"The burrata was creamy and fresh with a beautiful drizzle of quality oil. The heating in the room was insufficient and we spent much of the meal feeling cold. Worth trying once, though we are not certain we would return."
Restaurant La Trattoria L,"Simple, honest cooking done with excellent ingredients. Exactly what this style of food demands. The osso buco was braised until the marrow was molten and the gremolata was sharp and fresh. The kitchen showed real understanding of flavour balance across every course."
Restaurant La Trattoria L,"The chef clearly has deep respect for the traditions of Italian cuisine. We were made to feel hurried throughout the meal, particularly toward the end. A competent meal without anything memorable to make it truly stand out."
Restaurant La Trattoria L,The chef clearly has deep respect for the traditions of Italian cuisine. The heating in the room was insufficient and we spent much of the meal feeling cold. We would come back but would lower our expectations from those set by the reviews.
Restaurant La Trattoria L,We have been coming here whenever we visit Lyon and the consistency is remarkable. The table we were given was too close to the kitchen and the noise was intrusive. A competent meal without anything memorable to make it truly stand out.
Restaurant La Trattoria L,Every dish felt like it was made with love - from the antipasti right through to the dessert. The room was noisy to the point where conversation became genuinely difficult. We would come back but would lower our expectations from those set by the reviews.
Restaurant Le Liban L,"A fantastic spot for a group meal - the sharing format works beautifully here. The halloumi was grilled beautifully - squeaky, salty and perfectly charred. Everything about it was right. A true gem of the Lyon dining scene."
Restaurant Le Liban L,The lamb dishes here are exceptional - slow-cooked and falling apart beautifully. The baba ghanoush had a real smokiness that spoke of genuine grilling over flame. Everything about it was right. A true gem of the Lyon dining scene.
Restaurant Le Liban L,"A feast for the senses - the spices, the colours, the textures. Wonderful. The chef came out to check on us at the end of the meal, which was a charming touch. Everything about it was right. A true gem of the Lyon dining scene."
Restaurant Le Liban L,"The falafel arrived cold and greasy, which is a difficult combination to enjoy. The lamb was tough and overseasoned - a combination that ruined the dish. Not the evening we had been looking forward to."
Restaurant Le Liban L,"The lamb dishes here are exceptional - slow-cooked and falling apart beautifully. The bill contained items we had not ordered and required a lengthy discussion to resolve. Not a disappointment exactly, just not the revelation we hoped it would be."
Restaurant Le Liban L,"The set lunch is extraordinary value for what you receive. The mezze selection here is one of the most generous and flavourful in the city. The kanafeh for dessert was warm, sticky and unlike anything else on offer in Lyon."
Restaurant Le Liban L,"The room has real warmth to it - a combination of the lighting, the décor and the noise level. We went for the set menu and it was an incredibly generous spread. The fattoush was bright and crisp with a beautifully balanced pomegranate dressing."
Restaurant Le Port,"The sommelier's pairings were inspired and transformed the meal into something really special. A beautiful room that smells faintly of the sea and delivers on that promise in every dish. The scallops were seared on one side only, which is the correct and difficult thing to do."
Restaurant Le Port,"The moules marinières were plump and sweet in a gorgeous white wine and herb broth. Basic errors - wrong dishes, forgotten items - suggest training issues in the front of house. Some genuinely good moments but enough to give us pause before booking again."
Restaurant Le Port,We ordered the plateau de fruits de mer and it was an absolute showstopper. The turbot was beurre blanc-sauced in a way that respected the delicacy of the fish. Already recommended to two friends who are visiting later this year.
Restaurant Le Port,Oysters as fresh as if you were sitting by the Atlantic - remarkable for an inland city. We asked twice for the bread to be replenished and it never arrived. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Restaurant Le Port,We have eaten at many seafood restaurants across France and this ranks among the very best. We asked twice for the bread to be replenished and it never arrived. A competent meal without anything memorable to make it truly stand out.
Restaurant Le Port,The sole was overcooked to the point where the texture had become unpleasant. The lobster bisque was so salty we could barely drink it. The bill contained items we had not ordered and required a lengthy discussion to resolve. We left feeling our time and money had not been well spent.
Restaurant Le Port,What struck us most was the consistency - every component of every dish was at the same high standard. The scallops were seared to golden perfection with a beautifully judged beurre blanc. The turbot was beurre blanc-sauced in a way that respected the delicacy of the fish.
Restaurant Le Port,The bouillabaisse was fragrant and generous and came with a wonderful rouille. The pacing of the meal was exactly right - unhurried but never dragging. Do not miss it if you are anywhere near Lyon.
Restaurant Le Port,"A beautiful room that smells faintly of the sea and delivers on that promise in every dish. When we raised our concerns, the response from the manager was indifferent at best. Worth a visit but perhaps not worth crossing the city for."
Restaurant Lorient De Lyon,We have eaten at many seafood restaurants across France and this ranks among the very best. The sommelier's pairings were inspired and transformed the meal into something really special. A wonderful evening from start to finish. Highly recommended.
Restaurant Lorient De Lyon,Oysters as fresh as if you were sitting by the Atlantic - remarkable for an inland city. The kitchen showed real understanding of flavour balance across every course. Exactly what a great restaurant should be. Cannot wait to go back.
Restaurant Lorient De Lyon,"Oysters as fresh as if you were sitting by the Atlantic - remarkable for an inland city. The scallops were seared on one side only, which is the correct and difficult thing to do. The sommelier's pairings were inspired and transformed the meal into something really special. Everything about it was right. A true gem of the Lyon dining scene."
Restaurant Lorient De Lyon,"Even the amuse-bouche set the tone for what was to follow - precise, interesting and generous. A beautiful room that smells faintly of the sea and delivers on that promise in every dish. The turbot was beurre blanc-sauced in a way that respected the delicacy of the fish."
Restaurant Lorient De Lyon,A shame because the setting is wonderful but the kitchen let it down repeatedly. The plateau de fruits de mer looked impressive but most of the shellfish was past its best. Not the evening we had been looking forward to.
Restaurant Lorient De Lyon,"Even the amuse-bouche set the tone for what was to follow - precise, interesting and generous. Oysters as fresh as if you were sitting by the Atlantic - remarkable for an inland city. The moules marinières came in a broth so good we drank it from the bowl."
Restaurant Lorient De Lyon,The scallops were seared to golden perfection with a beautifully judged beurre blanc. The wine we were served was not the one we ordered and it took three requests to correct. A competent meal without anything memorable to make it truly stand out.
Restaurant Lorient De Lyon,The service struck the perfect balance - present when needed but never hovering unnecessarily. The lobster bisque was so good we asked for the bread to mop up every last drop. The moules marinières came in a broth so good we drank it from the bowl.
Restaurant Lorient De Lyon,We paid a lot of money for a plateau that felt like it had been sitting out too long. The plateau de fruits de mer looked impressive but most of the shellfish was past its best. One poor visit can be forgiven but this was a pattern of issues we could not overlook.
Restaurant Lorient De Lyon,"Light, clean flavours that let the quality of the seafood do all the talking. The kitchen's timing was off throughout and mains arrived before the starters were finished. Three stars feels right - solid, reliable, but not exceptional."
Restaurant Lorient De Lyon,"Even the small touches - the amuse-bouche of smoked salmon blinis - showed real craft. The scallops were seared on one side only, which is the correct and difficult thing to do. The service struck the perfect balance - present when needed but never hovering unnecessarily."
Restaurant Lorient De Lyon,"The scallops were seared to golden perfection with a beautifully judged beurre blanc. We asked twice for the bread to be replenished and it never arrived. Not a disappointment exactly, just not the revelation we hoped it would be."
Restaurant Lorient De Lyon,"The sole meunière was textbook: buttery, gently acidic and wonderfully simple. We were made to feel hurried throughout the meal, particularly toward the end. Not a disappointment exactly, just not the revelation we hoped it would be."
Restaurant Lorient De Lyon,We ordered the plateau de fruits de mer and it was an absolute showstopper. What struck us most was the consistency - every component of every dish was at the same high standard. Exactly what a great restaurant should be. Cannot wait to go back.
Restaurant Tapas,A slice of Barcelona dropped into the heart of Lyon and executed brilliantly. We asked twice for the bread to be replenished and it never arrived. Worth a visit but perhaps not worth crossing the city for.
Restaurant Tapas,"This felt like being on holiday in Spain - the warmth extended from the room to the food. The bread course alone would have been worth the visit. The tortilla española was exactly as it should be - custardy in the centre, golden at the edges."
Restaurant Tapas,This felt like being on holiday in Spain - the warmth extended from the room to the food. The pimientos de padrón were blistered and salted and impossible to stop eating. What struck us most was the consistency - every component of every dish was at the same high standard. Already recommended to two friends who are visiting later this year.
Restaurant Tapas,"The gambas al ajillo were perfectly cooked with just the right amount of chilli heat. The jamón ibérico was sliced paper-thin and had the nuttiness that only acorn-fed pigs produce. The cheese trolley was a highlight - vast, expertly kept, and guided brilliantly by the waiter."
Restaurant Tapas,A slice of Barcelona dropped into the heart of Lyon and executed brilliantly. The crema catalana was set perfectly and the sugar cracked with a satisfying shatter. Wines by the glass were of an excellent standard and the list had been curated with thought.
Restaurant Tapas,"The wine list leans heavily Spanish and the sommelier's recommendations were spot on. The dessert course was a genuine highlight - creative without being theatrical. The tortilla española was exactly as it should be - custardy in the centre, golden at the edges."
Restaurant Tapas,"The sommelier's pairings were inspired and transformed the meal into something really special. Noisy, vibrant and full of energy - exactly the atmosphere you want with tapas. The jamón ibérico was sliced paper-thin and had the nuttiness that only acorn-fed pigs produce."
Restaurant Tapas,"A lively, convivial place that puts you in a good mood the moment you walk in. Nobody came to check on us between ordering and the arrival of the mains. Not a disappointment exactly, just not the revelation we hoped it would be."
Restaurant Traditionnel,My colleague recommended this place and it absolutely lived up to the hype. Every dish arrived beautifully presented without feeling overthought or fussy. A meal we will be talking about for a long time.
Restaurant Traditionnel,"Came here for a solo lunch between meetings and left feeling genuinely nourished. The tablier de sapeur was crispy on the outside, tender within and came with a razor-sharp mustard sauce. The room has real warmth to it - a combination of the lighting, the décor and the noise level."
Restaurant Traditionnel,"Found this tucked away on a side street and it turned out to be a real find. We were made to feel hurried throughout the meal, particularly toward the end. A competent meal without anything memorable to make it truly stand out."
Restaurant Traditionnel,"Lyon is famous for its food culture, and this restaurant embodies everything that reputation stands for. A proper tarte tatin arrived caramelised to perfection with crème fraîche on the side. Five stars without a moment's hesitation."
Restaurant Traditionnel,Booked on a whim after walking past and noticing how busy it was - the right call. The kitchen's timing was off throughout and mains arrived before the starters were finished. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Restaurant Traditionnel,We celebrated my husband's retirement dinner here and it was a wonderfully memorable evening. The sommelier recommended an expensive wine that did not suit the food at all. A competent meal without anything memorable to make it truly stand out.
Restaurant Traditionnel,"After a long day of sightseeing, this bistrot was exactly what we needed. The service struck the perfect balance - present when needed but never hovering unnecessarily. The gratin dauphinois came out of the oven bubbling and golden and tasted exactly as it should."
Restaurant Traditionnel,Found this tucked away on a side street and it turned out to be a real find. The heating in the room was insufficient and we spent much of the meal feeling cold. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Ristorante,"Every dish felt like it was made with love - from the antipasti right through to the dessert. The chef came out to check on us at the end of the meal, which was a charming touch. Everything about it was right. A true gem of the Lyon dining scene."
Ristorante,The burrata was creamy and fresh with a beautiful drizzle of quality oil. Our waiter disappeared for long stretches and refills were never offered proactively. Some genuinely good moments but enough to give us pause before booking again.
Ristorante,"The wood-fired pizza arrived with a properly charred crust and beautifully melted mozzarella. The sommelier recommended an expensive wine that did not suit the food at all. Three stars feels right - solid, reliable, but not exceptional."
Ristorante,"The carbonara was done properly - no cream, perfect consistency, generous guanciale. The kitchen's timing was off throughout and mains arrived before the starters were finished. Not a disappointment exactly, just not the revelation we hoped it would be."
Ristorante,The burrata was creamy and fresh with a beautiful drizzle of quality oil. The vitello tonnato was a revelation - precisely the kind of dish that defies easy description. The set lunch is extraordinary value for what you receive.
Ristorante,We have been coming here whenever we visit Lyon and the consistency is remarkable. The terrace was perfect on a warm Lyon evening - one of the best spots in the city. Everything about it was right. A true gem of the Lyon dining scene.
Ristorante,We have been coming here whenever we visit Lyon and the consistency is remarkable. The dessert course was a genuine highlight - creative without being theatrical. A restaurant we will be coming back to without any hesitation.
Ristorante,"Our waiter was enthusiastic about the menu and his suggestions turned out to be excellent. The carbonara was done properly - no cream, perfect consistency, generous guanciale. The osso buco was braised until the marrow was molten and the gremolata was sharp and fresh."
Ristorante,"We have been coming here whenever we visit Lyon and the consistency is remarkable. The cacio e pepe was made properly - emulsified, peppery and absolutely correct. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. One of the standout meals of our trip - possibly the best."
Ristorante,"Our meal took nearly three hours with long unexplained gaps between courses. The risotto was glued together and had been sitting too long before service. We were made to feel hurried throughout the meal, particularly toward the end. Perhaps we caught them on a bad night, but we are not inclined to find out."
Ristorante L,This is the kind of Italian restaurant that reminds you why Italian food conquered the world. The table we were given was too close to the kitchen and the noise was intrusive. Some genuinely good moments but enough to give us pause before booking again.
Ristorante L,"The ingredients were clearly not top quality and the dishes suffered as a result. Several dishes arrived at different times, leaving one of our party waiting while the other ate. Not the evening we had been looking forward to."
Ristorante L,"The chef clearly has deep respect for the traditions of Italian cuisine. The pizza margherita was a masterclass in restraint - few toppings, each perfect. Even the amuse-bouche set the tone for what was to follow - precise, interesting and generous."
Ristorante L,Every dish felt like it was made with love - from the antipasti right through to the dessert. Our waiter was enthusiastic about the menu and his suggestions turned out to be excellent. The affogato arrived at the table and the hot espresso hit the cold gelato beautifully.
Ristorante L,The dessert course was a genuine highlight - creative without being theatrical. We were greeted like family and the food was cooked with real passion. The affogato arrived at the table and the hot espresso hit the cold gelato beautifully.
Ristorante L,"The carbonara was done properly - no cream, perfect consistency, generous guanciale. Wines by the glass were of an excellent standard and the list had been curated with thought. The osso buco was braised until the marrow was molten and the gremolata was sharp and fresh."
Ristorante L,There was a lovely energy in the room - other diners clearly as happy as we were. Pasta made fresh every morning - you can taste the difference immediately. The burrata arrived at precisely the right temperature - cold but not fridge-cold.
Ristorante L,The tiramisu was the coffee-cream kind rather than a proper traditional recipe. The sommelier recommended an expensive wine that did not suit the food at all. The risotto was glued together and had been sitting too long before service.
Ristorante L,This is the kind of Italian restaurant that reminds you why Italian food conquered the world. The osso buco was braised until the marrow was molten and the gremolata was sharp and fresh. What struck us most was the consistency - every component of every dish was at the same high standard.
Ristorante L,"A quiet and elegant room, attentive service and food that would not be out of place in Florence. There was a lovely energy in the room - other diners clearly as happy as we were. The pizza margherita was a masterclass in restraint - few toppings, each perfect."
Ristorante L,"Promising starters were let down badly by main courses that lacked care and seasoning. Several dishes arrived at different times, leaving one of our party waiting while the other ate. The pizza dough was thick, underdone and had no crispness to the base."
Ristorante L,Every dish felt like it was made with love - from the antipasti right through to the dessert. The heating in the room was insufficient and we spent much of the meal feeling cold. We would come back but would lower our expectations from those set by the reviews.
Ristorante L,"This is the kind of Italian restaurant that reminds you why Italian food conquered the world. When we raised our concerns, the response from the manager was indifferent at best. A competent meal without anything memorable to make it truly stand out."
Ristorante L,"For a pizzeria, the dough was disappointingly thick and doughy in all the wrong ways. The carbonara contained cream and the result was cloying rather than silky. The sommelier recommended an expensive wine that did not suit the food at all."
Ristorante L,"The carbonara was done properly - no cream, perfect consistency, generous guanciale. The osso buco was braised until the marrow was molten and the gremolata was sharp and fresh. Our waiter was enthusiastic about the menu and his suggestions turned out to be excellent. Everything about it was right. A true gem of the Lyon dining scene."
Ristorante L,Pasta made fresh every morning - you can taste the difference immediately. The pace of service was painfully slow despite the kitchen clearly not being under pressure. Some genuinely good moments but enough to give us pause before booking again.
Ristorante L,The chef clearly has deep respect for the traditions of Italian cuisine. The affogato arrived at the table and the hot espresso hit the cold gelato beautifully. Already recommended to two friends who are visiting later this year.
Ristorante L,Pasta made fresh every morning - you can taste the difference immediately. The vitello tonnato was a revelation - precisely the kind of dish that defies easy description. Our waiter was enthusiastic about the menu and his suggestions turned out to be excellent.
Ristorante L,"The risotto was undercooked - still chalky in the centre - and served lukewarm. Basic errors - wrong dishes, forgotten items - suggest training issues in the front of house. The pizza dough was thick, underdone and had no crispness to the base."
Ristorante L,"The chef clearly has deep respect for the traditions of Italian cuisine. The pappardelle with wild boar ragù was deep, rich and clung to the pasta beautifully. The service struck the perfect balance - present when needed but never hovering unnecessarily."
Ristorante L,We were greeted like family and the food was cooked with real passion. The room was noisy to the point where conversation became genuinely difficult. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Ristorante L,"We have been coming here whenever we visit Lyon and the consistency is remarkable. Several dishes arrived at different times, leaving one of our party waiting while the other ate. We would come back but would lower our expectations from those set by the reviews."
Ristorante L,"The carbonara was done properly - no cream, perfect consistency, generous guanciale. The pappardelle with wild boar ragù was deep, rich and clung to the pasta beautifully. A meal we will be talking about for a long time."
Ristorante L,"This is the kind of Italian restaurant that reminds you why Italian food conquered the world. We asked twice for the bread to be replenished and it never arrived. Three stars feels right - solid, reliable, but not exceptional."
Ristorante L,"Every dish felt like it was made with love - from the antipasti right through to the dessert. We were made to feel hurried throughout the meal, particularly toward the end. The highs were high enough to consider a return; the lows gave us reason to hesitate."
Ristorante L,We have been coming here whenever we visit Lyon and the consistency is remarkable. What struck us most was the consistency - every component of every dish was at the same high standard. The vitello tonnato was a revelation - precisely the kind of dish that defies easy description.
Ristorante L,"Simple, honest cooking done with excellent ingredients. Exactly what this style of food demands. We were made to feel hurried throughout the meal, particularly toward the end. Some genuinely good moments but enough to give us pause before booking again."
Ristorante L,"The risotto was undercooked - still chalky in the centre - and served lukewarm. The pizza dough was thick, underdone and had no crispness to the base. We will not be returning and would not recommend it to friends."
Ristorante L,"We were greeted like family and the food was cooked with real passion. The pappardelle with wild boar ragù was deep, rich and clung to the pasta beautifully. The chef came out to check on us at the end of the meal, which was a charming touch."
Ristorante L,"A quiet and elegant room, attentive service and food that would not be out of place in Florence. The burrata arrived at precisely the right temperature - cold but not fridge-cold. The kitchen showed real understanding of flavour balance across every course. An experience that reminded us why we love eating out."
Sushi,"The teppanyaki was overcooked and the showmanship could not compensate for that. The dumplings had thick, gummy wrappers and the filling was bland. The table we were given was too close to the kitchen and the noise was intrusive."
Sushi,"The ramen broth had clearly been simmering for hours - rich, deep and wonderful. The miso soup was made from dashi that you could tell had been prepared with care. The bread course alone would have been worth the visit. A restaurant we will be coming back to without any hesitation."
Sushi,"We were craving something different from the usual bouchon fare and this delivered brilliantly. We asked twice for the bread to be replenished and it never arrived. Not a disappointment exactly, just not the revelation we hoped it would be."
Sushi,"Came here after seeing it recommended online and the reality matched the expectation perfectly. The wine we were served was not the one we ordered and it took three requests to correct. Three stars feels right - solid, reliable, but not exceptional."
Sushi,The flavours here are authentic and bold - a lovely change of pace in Lyon. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. The spring rolls shattered when bitten and the filling was fragrant and light.
Sushi,"Finally, a place in Lyon that does dim sum properly. The miso soup was made from dashi that you could tell had been prepared with care. Do not miss it if you are anywhere near Lyon."
Sushi,Came here after seeing it recommended online and the reality matched the expectation perfectly. The teppanyaki vegetables were cooked over high heat and retained a wonderful bite. The kitchen showed real understanding of flavour balance across every course.
Sushi,"Best Asian food we have had outside of Paris and honestly it rivals Paris too. Several dishes arrived at different times, leaving one of our party waiting while the other ate. A competent meal without anything memorable to make it truly stand out."
Sushi,"Walked in without a reservation on a Tuesday and they found us a table quickly. Small details impressed us: the quality of the butter, the temperature of the plates, the attentiveness without intrusion. The char siu arrived with a lacquered glaze and beautifully caramelised edges."
Sushi,We have eaten authentic Asian food across the city and this does not compare. The spring rolls were greasy with oil and the wrapper had gone soft. The table we were given was too close to the kitchen and the noise was intrusive.
Sushi,The flavours here are authentic and bold - a lovely change of pace in Lyon. The heating in the room was insufficient and we spent much of the meal feeling cold. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Sushi,Came here after seeing it recommended online and the reality matched the expectation perfectly. Our waiter disappeared for long stretches and refills were never offered proactively. The highs were high enough to consider a return; the lows gave us reason to hesitate.
Sushi,Rare to find this level of authenticity in a French city - hugely impressive. The miso soup was made from dashi that you could tell had been prepared with care. The terrace was perfect on a warm Lyon evening - one of the best spots in the city.
Sushi,"A friend who grew up in Asia said this reminded her of home, which says everything. We asked twice for the bread to be replenished and it never arrived. Worth trying once, though we are not certain we would return."
Sushi,Lyon is not short on great food but this brings something entirely different to the table. Nobody came to check on us between ordering and the arrival of the mains. A competent meal without anything memorable to make it truly stand out.
Sushi,The service struck the perfect balance - present when needed but never hovering unnecessarily. We shared several dishes and every single one was a highlight. The char siu arrived with a lacquered glaze and beautifully caramelised edges.
Sushi,"Walked in without a reservation on a Tuesday and they found us a table quickly. We were made to feel hurried throughout the meal, particularly toward the end. Worth trying once, though we are not certain we would return."
Sushi De Lyon,Rare to find this level of authenticity in a French city - hugely impressive. The char siu arrived with a lacquered glaze and beautifully caramelised edges. Book ahead - this place deserves to be busy and it is.
Sushi De Lyon,We tried several dishes and struggled to find one that genuinely impressed us. The stir fry tasted flat - insufficient heat in the wok and too much soy sauce. The heating in the room was insufficient and we spent much of the meal feeling cold.
Sushi De Lyon,We were a group of six and everyone around the table was delighted with their dishes. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. One of the standout meals of our trip - possibly the best.
Sushi De Lyon,We were craving something different from the usual bouchon fare and this delivered brilliantly. The gyoza had a perfect crispy base and the filling was fragrant and well-balanced. We asked for a recommendation on the cheese and were guided to something we had never tried before.
Sushi De Lyon,"The flavours here are authentic and bold - a lovely change of pace in Lyon. Every piece of nigiri was perfectly seasoned, the fish cut at exactly the right thickness. The room has real warmth to it - a combination of the lighting, the décor and the noise level."
Sushi De Lyon,"The room has real warmth to it - a combination of the lighting, the décor and the noise level. Lyon is not short on great food but this brings something entirely different to the table. The bao buns were pillowy and the slow-braised filling was rich and deeply savoury."
Sushi De Lyon,The flavours here are authentic and bold - a lovely change of pace in Lyon. The char siu arrived with a lacquered glaze and beautifully caramelised edges. We asked for a recommendation on the cheese and were guided to something we had never tried before.
Sushi L Lyon,"The sushi was impeccably fresh and the chef clearly takes sourcing seriously. The ramen broth had depth that only comes from a proper twelve-hour bone stock. We left full, happy and already planning our return."
Sushi L Lyon,We were a group of six and everyone around the table was delighted with their dishes. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. An experience that reminded us why we love eating out.
Sushi L Lyon,Disappointing visit - the flavours lacked depth and the dishes felt rushed. The spring rolls were greasy with oil and the wrapper had gone soft. The table we were given was too close to the kitchen and the noise was intrusive.
Sushi L Lyon,"We were a group of six and everyone around the table was delighted with their dishes. The sommelier recommended an expensive wine that did not suit the food at all. Not a disappointment exactly, just not the revelation we hoped it would be."
Sushi L Lyon,Lyon is not short on great food but this brings something entirely different to the table. Nobody came to check on us between ordering and the arrival of the mains. We would come back but would lower our expectations from those set by the reviews.
Sushi L Lyon,"Elegant interior, thoughtful service and food that made us slow down and savour every bite. The cheese trolley was a highlight - vast, expertly kept, and guided brilliantly by the waiter. Do not miss it if you are anywhere near Lyon."
Sushi L Lyon,"Elegant interior, thoughtful service and food that made us slow down and savour every bite. The ramen broth had depth that only comes from a proper twelve-hour bone stock. A wonderful evening from start to finish. Highly recommended."
Sushi L Lyon,The teppanyaki show was entertaining and the food was just as impressive. The set menu offered very poor value given the size of the portions. A competent meal without anything memorable to make it truly stand out.
Sushi Lyon,"Even the amuse-bouche set the tone for what was to follow - precise, interesting and generous. The ramen broth had clearly been simmering for hours - rich, deep and wonderful. The ramen broth had depth that only comes from a proper twelve-hour bone stock."
Sushi Lyon,"The ramen broth had clearly been simmering for hours - rich, deep and wonderful. We noticed the same dish on neighbouring tables looked far better than what we received. Some genuinely good moments but enough to give us pause before booking again."
Sushi Lyon,"Finally, a place in Lyon that does dim sum properly. The miso soup was made from dashi that you could tell had been prepared with care. The wine list is compact but very well chosen with some excellent value at the mid-price level."
Sushi Lyon,"Rare to find this level of authenticity in a French city - hugely impressive. We were made to feel hurried throughout the meal, particularly toward the end. Worth trying once, though we are not certain we would return."
Sushi Lyon,Best Asian food we have had outside of Paris and honestly it rivals Paris too. The sommelier's pairings were inspired and transformed the meal into something really special. We left already looking at dates for a return visit.
Sushi Lyon,"Rare to find this level of authenticity in a French city - hugely impressive. Nobody came to check on us between ordering and the arrival of the mains. Not a disappointment exactly, just not the revelation we hoped it would be."
Sushi Lyon,The dumpling wrappers were gummy and thick - a basic technical failure. The table we were given was too close to the kitchen and the noise was intrusive. A missed opportunity given the potential of the concept and the setting.
Sushi Lyon,"Came here after seeing it recommended online and the reality matched the expectation perfectly. The room was noisy to the point where conversation became genuinely difficult. Not a disappointment exactly, just not the revelation we hoped it would be."
Sushi Lyon,Rare to find this level of authenticity in a French city - hugely impressive. Our waiter disappeared for long stretches and refills were never offered proactively. Some genuinely good moments but enough to give us pause before booking again.
